rolling_avg_receptions,rolling_avg_targets,rolling_avg_actual_fantasy_points,avg_points_allowed_to_pos,actual_fantasy_points
1.75,3.0,7.375000089406967,7.896432001196163,5.299999952316284
2.25,4.0,8.125000059604645,8.583584976013539,1.5
2.25,4.25,7.950000047683716,8.907142923679203,7.600000098347664
2.25,4.75,4.650000024586916,9.007479057467284,7.300000190734863
2.25,3.5,5.425000060349703,9.24375009776226,5.200000047683716
2.0,3.25,5.400000084191561,7.399137997710756,2.800000011920929
2.25,3.5,5.725000087171793,7.836363696203563,7.700000286102295
1.0,1.75,2.324999988079071,8.312857199815058,15.200000286102295
2.0,2.0,15.200000286102295,8.35246237195167,2.000000037252903
1.5,2.0,8.600000161677599,7.896432001196163,6.1000001430511475
2.0,2.3333333333333335,7.7666668221354485,8.646976812114548,10.200000286102295
2.75,3.75,8.37500018812716,9.654271411049606,14.200000286102295
2.5,3.5,8.12500018812716,8.907142923679203,8.700000047683716
3.0,4.75,9.800000190734863,8.336585438324184,11.200000286102295
3.75,6.0,11.07500022649765,9.551889487743926,12.000000596046448
3.25,5.0,11.525000303983688,8.495695131141776,3.100000023841858
3.5,6.0,8.750000238418579,7.399137997710756,1.9000000357627869
3.0,5.5,7.050000235438347,8.099739198678213,19.900000393390656
2.5,5.5,9.225000262260437,8.35246237195167,4.299999952316284
2.25,5.0,7.300000101327896,8.336585438324184,6.3000001311302185
1.0,1.0,2.850000038743019,7.399137997710756,14.600000143051147
5.0,10.0,14.600000143051147,8.247290713373076,19.5
7.0,11.0,17.050000071525574,8.312857199815058,24.199999809265137
7.666666666666667,11.666666666666666,19.433333317438763,7.495000052731484,15.200000286102295
6.25,9.25,18.375000059604645,7.950000060491619,18.59999990463257
7.25,10.0,19.375,7.710396104077302,15.800000190734863
6.5,10.25,18.450000047683716,8.174134687556384,11.699999928474426
5.5,8.5,15.325000077486038,9.24375009776226,15.300000190734863
6.75,11.25,15.35000005364418,8.368878119311681,23.100000381469727
6.25,11.25,16.47500017285347,8.382347904534443,18.5
7.0,11.5,17.150000125169754,8.425570846352404,30.5
7.75,12.75,21.850000143051147,9.517013664125587,13.29999989271164
7.25,12.0,21.35000006854534,9.551889487743926,9.799999952316284
6.75,10.0,18.02499996125698,8.385943832077894,17.09999990463257
6.0,8.75,17.674999937415123,7.710396104077302,17.100000143051147
6.0,9.75,14.32499997317791,8.425570846352404,12.099999904632568
6.5,9.75,14.024999976158142,8.385943832077894,14.400000095367432
3.5,5.25,12.200000166893005,9.556428665135588,0.10000000149011612
0.0,0.0,0.10000000149011612,10.05863256733387,0.0
0.0,0.5,0.05000000074505806,9.0888060718886,2.0
0.0,0.6666666666666666,0.7000000004967054,8.57985083920075,1.699999988079071
0.25,0.75,0.9499999973922968,9.738281355123036,0.6000000238418579
0.25,0.75,1.0750000029802322,8.564615471259906,0.4000000059604645
0.25,0.5,1.1750000044703484,9.524060265182104,0.699999988079071
0.25,0.25,0.8500000014901161,9.096176546286134,0.5
0.0,0.0,0.5500000044703484,8.43593758001225,1.3000000715255737
0.0,0.0,0.7250000163912773,8.867175639016939,-0.20000000298023224
0.0,0.0,0.5750000141561031,8.402597468152836,3.600000023841858
0.25,0.25,1.3000000230967999,8.57985083920075,0.20000000298023224
0.25,0.25,1.225000023841858,8.43593758001225,2.200000047683716
0.25,0.25,1.4500000178813934,8.402597468152836,5.100000023841858
1.0,1.0,5.950000114738941,5.245794430166204,0.7999999970197678
1.0,1.0,0.7999999970197678,6.912631642034179,2.0
1.0,1.0,1.3999999985098839,6.179439307930314,2.3000000715255737
1.0,1.3333333333333333,1.700000022848447,5.918478278443217,6.900000095367432
1.5,2.25,3.0000000409781933,7.246846901202524,2.0
1.5,2.5,3.3000000417232513,6.420192348914077,3.0
1.75,2.75,3.5500000417232513,5.442056121252407,2.700000047683716
1.75,2.5,3.650000035762787,5.624369783686991,7.1000001430511475
2.0,2.25,3.700000047683716,5.918478278443217,1.0
2.0,2.25,3.450000047683716,6.420192348914077,7.900000095367432
2.5,3.0,4.675000071525574,5.624369783686991,7.299999952316284
0.75,1.0,1.4499999899417162,15.212903048362463,34.55999946594238
0.0,0.0,34.55999946594238,15.610476027523715,35.10000014305115
0.0,0.0,34.829999804496765,15.19046139980738,19.53999936580658
0.0,0.0,29.733332991600037,13.379142606471266,22.619999408721924
0.0,0.0,27.95499959588051,13.088533184727034,13.659999467432499
0.0,0.0,22.729999596253037,12.642153730071508,25.759999871253967
0.0,0.0,20.394999528303742,13.860922910043826,22.4399995803833
0.0,0.0,21.119999581947923,14.424761752524073,11.06000018119812
0.0,0.0,18.229999775066972,14.419999875477515,30.820000171661377
0.0,0.0,22.51999995112419,13.379142606471266,19.419999599456787
0.0,0.0,20.934999883174896,17.204374801018275,13.57999974489212
0.0,0.0,18.7199999243021,14.318437376641668,21.200000286102295
0.0,0.0,21.254999950528145,13.003188277068345,22.919999599456787
0.0,0.0,19.279999807476997,15.773333156729738,17.09999942779541
0.0,0.0,18.699999764561653,13.379142606471266,4.080000042915344
0.0,0.0,19.049999713897705,5.183739868242566,23.699999809265137
8.0,11.0,23.699999809265137,6.912631642034179,20.59999990463257
8.0,10.0,22.149999856948853,6.420192348914077,3.0
6.0,7.333333333333333,15.766666571299234,5.358200043663382,8.200000286102295
5.5,7.5,13.875,6.030208383609231,4.200000047683716
4.0,5.5,9.000000059604645,7.246846901202524,15.400000095367432
4.0,6.0,7.700000107288361,6.279047673869701,10.800000190734863
5.0,7.75,9.650000154972076,6.955045939175361,18.90000057220459
6.5,8.5,12.32500022649765,6.29980772962937,0.0
6.0,8.0,11.275000214576721,5.918478278443217,11.099999904632568
5.5,7.25,10.200000166893005,5.358200043663382,12.5
4.75,5.75,10.62500011920929,6.030208383609231,14.900000095367432
5.0,6.25,12.100000143051147,8.365606151295431,15.300000190734863
4.0,5.0,15.300000190734863,7.698648742022547,6.9000000059604645
2.5,3.5,11.100000098347664,7.305555630216582,8.5
2.6666666666666665,3.6666666666666665,10.233333398898443,8.402597468152836,7.700000166893005
2.75,3.5,9.600000090897083,8.753846210871751,10.100000023841858
3.0,3.5,8.300000049173832,8.124264786841676,8.599999904632568
3.25,4.0,8.725000023841858,9.556428665135588,3.699999988079071
2.75,3.25,7.525000020861626,7.5801527451809125,9.40000057220459
2.0,2.75,7.950000122189522,9.159124160715699,7.400000095367432
1.0,1.75,7.275000140070915,10.074242532704815,17.200000047683716
1.25,1.5,9.425000175833702,9.108064591884613,16.600000381469727
1.5,1.75,12.650000274181366,9.159124160715699,5.800000011920929
1.75,2.25,11.75000013411045,8.124264786841676,5.800000071525574
1.25,1.5,2.775000039488077,7.836363696203563,3.299999952316284
1.0,1.0,3.299999952316284,8.646976812114548,2.3000000715255737
1.0,1.0,2.800000011920929,8.099739198678213,0.0
0.6666666666666666,1.6666666666666667,1.8666666746139526,6.292592631859912,0.0
0.0,1.0,0.0,5.624369783686991,1.9000000357627869
0.5,1.0,0.9500000178813934,6.482142890337855,1.600000023841858
0.6666666666666666,1.0,1.1666666865348816,6.179439307930314,0.0
0.5,1.0,0.8750000149011612,6.529708776080493,3.3000000715255737
1.0,1.25,1.7000000327825546,6.869306962826465,1.2000000029802322
1.0,1.25,1.525000024586916,7.246846901202524,4.900000095367432
1.25,2.25,2.3500000424683094,6.2637931615242675,0.0
1.25,2.25,2.3500000424683094,5.918478278443217,1.600000023841858
1.0,2.0,1.9250000305473804,6.29980772962937,1.1000000014901161
1.5,2.25,3.8750000298023224,9.323750090203248,11.000000298023224
3.0,5.0,11.000000298023224,8.078518601589733,17.099999845027924
2.5,4.0,14.050000071525574,9.108064591884613,3.6000001430511475
2.0,3.3333333333333335,10.566666762034098,9.930434874272432,9.600000083446503
1.75,2.75,10.3250000923872,8.402597468152836,3.2999999970197678
1.25,2.0,8.400000017136335,7.2138462238586865,9.300000071525574
2.0,2.5,6.450000073760748,8.078518601589733,3.8999999538064003
2.0,2.25,6.525000026449561,8.93458655487774,12.900000214576721
3.5,4.0,7.350000059232116,10.074242532704815,11.900000214576721
3.5,3.75,9.500000113621354,9.121212199951211,7.300000190734863
3.0,3.5,9.000000143423676,7.5801527451809125,5.800000101327896
3.0,3.5,9.47500018030405,8.141363729581688,3.6000001430511475
1.25,1.5,7.150000162422657,8.124264786841676,14.90000033378601
2.5,3.0,7.900000192224979,8.753846210871751,16.600000381469727
2.0,2.25,10.225000239908695,8.141363729581688,18.800000190734863
3.0,3.5,13.475000262260437,8.365606151295431,23.0
3.0,3.75,18.32500022649765,10.074242532704815,25.200000286102295
2.0,2.5,20.90000021457672,8.141363729581688,24.4000004529953
2.5,3.25,22.850000232458115,8.402597468152836,15.100000143051147
3.0,3.25,13.275000091642141,5.442056121252407,0.0
0.0,1.0,0.0,4.883495181292584,0.0
0.0,1.0,0.0,6.529708776080493,3.600000023841858
0.6666666666666666,1.3333333333333333,1.200000007947286,6.2637931615242675,2.899999976158142
0.5,1.0,1.100000038743019,8.124264786841676,8.300000071525574
4.0,4.0,8.300000071525574,9.524060265182104,23.000000715255737
3.5,3.5,15.650000393390656,8.880428655658449,7.5
2.6666666666666665,2.6666666666666665,12.933333595593771,8.753846210871751,6.700000286102295
2.0,2.0,11.375000268220901,9.159124160715699,14.299999952316284
2.0,2.0,12.875000238418579,8.141363729581688,9.299999952316284
2.0,2.0,9.450000047683716,8.867175639016939,3.7000001445412636
2.0,2.0,8.500000083819032,9.0888060718886,5.300000071525574
2.25,2.5,8.150000030174851,8.365606151295431,15.800000190734863
2.75,3.25,8.525000089779496,8.402597468152836,9.0
2.5,3.0,8.450000101700425,9.556428665135588,10.800000190734863
3.25,3.75,10.225000113248825,7.5801527451809125,15.399999916553497
3.5,4.25,12.750000074505806,9.159124160715699,11.700000166893005
2.75,3.25,11.725000068545341,9.108064591884613,7.0000001192092896
2.75,3.5,11.225000098347664,9.86727280581765,8.800000131130219
2.5,3.75,10.725000083446503,7.698648742022547,4.600000023841858
0.0,0.0,18.099999982863665,8.141363729581688,4.399999976158142
1.0,2.0,4.399999976158142,9.121212199951211,8.200000286102295
1.5,2.0,6.3000001311302185,8.141363729581688,5.400000095367432
2.0,3.0,5.400000095367432,8.124264786841676,2.5
1.5,2.0,3.950000047683716,8.753846210871751,2.299999952316284
1.0,1.3333333333333333,3.400000015894572,7.698648742022547,1.7000000178813934
1.0,1.25,2.9750000163912773,8.842748177301793,1.899999976158142
0.5,0.5,2.099999986588955,7.5801527451809125,7.899999976158142
0.0,0.0,17.349999874830246,17.204374801018275,0.4399999976158142
0.0,0.0,0.4399999976158142,12.428181702327548,18.779999375343323
0.0,0.0,9.609999686479568,13.003188277068345,15.440000057220459
0.0,0.0,12.634999871253967,8.564615471259906,1.3000000715255737
0.0,0.0,1.3000000715255737,8.57985083920075,5.199999958276749
0.5,0.5,0.775000000372529,8.911377847658263,3.100000023841858
2.0,3.0,3.100000023841858,8.592307772888587,0.0
1.0,2.0,1.550000011920929,7.836363696203563,3.8000000715255737
1.3333333333333333,2.3333333333333335,2.300000031789144,8.35246237195167,0.0
1.0,2.0,1.725000023841858,8.35246237195167,12.20000022649765
0.75,1.5,4.000000074505806,8.495695131141776,2.700000047683716
1.0,1.5,4.675000086426735,8.911377847658263,7.799999952316284
1.0,2.0,3.124999977648258,5.890425571735869,2.2000000029802322
2.0,2.0,2.2000000029802322,5.624369783686991,1.1000000014901161
1.5,1.5,1.6500000022351742,5.442056121252407,7.100000001490116
1.3333333333333333,1.3333333333333333,3.466666668653488,6.2637931615242675,6.0
1.75,2.0,4.100000001490116,6.256521787980328,3.0
1.75,2.0,4.300000000745058,6.529708776080493,0.0
1.5,2.0,4.025000000372529,5.73425534510232,0.0
0.75,1.25,1.1749999970197678,8.141363729581688,12.600000143051147
5.0,5.0,12.600000143051147,8.842748177301793,8.600000143051147
4.5,5.0,10.600000143051147,9.556428665135588,10.400000035762787
4.0,5.333333333333333,10.533333440621695,9.121212199951211,0.30000001192092896
3.0,4.0,7.975000083446503,8.124264786841676,31.90000009536743
4.25,5.25,12.800000071525574,8.93458655487774,3.400000035762787
3.75,5.5,11.500000044703484,8.365606151295431,17.700000286102295
4.0,5.0,13.32500010728836,8.842748177301793,8.50000011920929
4.75,6.0,15.37500013411045,9.930434874272432,17.700000047683716
3.75,5.0,11.825000122189522,8.43593758001225,5.5000001192092896
3.5,4.0,12.350000143051147,10.074242532704815,18.60000056028366
3.25,4.0,12.575000211596489,8.753846210871751,19.20000010728836
3.0,3.5,15.250000208616257,9.159124160715699,6.900000095367432
2.0,2.5,12.550000220537186,10.074242532704815,5.400000095367432
1.75,2.0,12.525000214576721,7.5801527451809125,2.600000023841858
1.25,1.75,8.52500008046627,7.2138462238586865,2.299999952316284
0.75,1.5,4.300000041723251,8.141363729581688,4.000000022351742
1.75,2.5,3.925000039860606,5.890425571735869,0.0
0.0,1.0,0.0,5.624369783686991,2.899999976158142
0.5,1.0,1.449999988079071,6.292592631859912,9.700000047683716
1.0,1.6666666666666667,4.200000007947286,5.918478278443217,10.900000095367432
1.25,1.75,5.875000029802322,6.420192348914077,3.0
1.75,2.0,6.625000029802322,6.955045939175361,12.900000095367432
2.25,2.5,9.125000059604645,6.030208383609231,2.700000047683716
2.0,2.25,7.375000059604645,6.29980772962937,7.799999952316284
2.5,3.0,6.600000023841858,6.179439307930314,1.5
2.25,2.75,6.225000023841858,7.246846901202524,2.300000011920929
2.0,3.0,3.5750000029802322,5.962727320261977,3.3000000715255737
2.25,3.0,3.7250000089406967,5.624369783686991,0.0
3.0,4.5,7.075000137090683,8.583584976013539,3.5
1.0,1.0,3.5,7.710396104077302,1.9000000357627869
2.0,2.25,4.500000037252903,8.842748177301793,2.0
1.0,1.0,2.0,8.43593758001225,1.2000000029802322
1.0,1.0,1.6000000014901161,10.074242532704815,1.9000000059604645
1.0,1.0,1.7000000029802322,6.836173954865207,0.0
0.0,1.0,0.0,6.955045939175361,9.100000023841858
1.0,1.5,4.550000011920929,6.869306962826465,0.0
0.6666666666666666,1.3333333333333333,3.033333341280619,6.955045939175361,1.600000023841858
1.0,1.25,2.350000023841858,7.399137997710756,1.2000000029802322
1.0,3.0,1.2000000029802322,8.907142923679203,9.699999988079071
2.0,4.0,5.449999995529652,8.336585438324184,1.5
1.6666666666666667,4.0,4.133333330353101,8.425570846352404,0.0
1.25,3.5,3.099999997764826,6.741782227475749,0.0
1.0,3.0,2.7999999970197678,8.35246237195167,1.4000000059604645
0.5,2.0,0.7250000014901161,5.358064555993644,0.0
0.0,1.0,0.0,5.962727320261977,0.0
0.0,1.0,0.0,5.805882392414644,11.200000047683716
1.0,2.3333333333333335,3.7333333492279053,8.35246237195167,0.0
0.0,1.0,0.0,8.495695131141776,1.5
0.5,1.0,0.75,8.174134687556384,2.200000047683716
0.6666666666666666,1.0,1.2333333492279053,9.654271411049606,0.0
1.25,1.75,2.3500000089406967,8.247290713373076,1.300000011920929
1.0,1.0,1.300000011920929,8.315071166832865,0.0
0.5,1.0,0.6500000059604645,7.710396104077302,2.100000023841858
0.5,1.25,0.8500000089406967,8.35246237195167,3.700000047683716
1.0,2.0,3.700000047683716,8.495695131141776,7.4000000059604645
1.0,1.5,5.55000002682209,7.399137997710756,7.700000286102295
1.6666666666666667,2.6666666666666665,6.266666779915492,8.099739198678213,12.900000095367432
1.75,2.5,7.925000108778477,8.186250063324612,10.0
2.25,3.25,9.500000096857548,8.35246237195167,4.6000001430511475
2.5,3.5,8.800000131130219,8.336585438324184,3.6000001430511475
1.5,2.5,6.925000041723251,9.654271411049606,7.900000095367432
3.0,5.0,7.900000095367432,8.099739198678213,4.200000107288361
2.5,3.5,6.050000101327896,8.385943832077894,0.30000001192092896
1.6666666666666667,2.6666666666666665,4.133333404858907,8.247290713373076,3.900000035762787
1.5,2.5,4.075000062584877,7.710396104077302,5.5
1.25,2.0,3.475000038743019,8.425570846352404,2.5
1.0,2.75,3.050000011920929,7.896432001196163,2.8000000715255737
1.25,3.0,3.67500002682209,8.495695131141776,2.899999976158142
1.25,3.0,3.425000011920929,9.517013664125587,0.0
0.75,2.5,2.050000011920929,8.315071166832865,3.000000074505806
0.75,1.75,2.1750000305473804,7.495000052731484,4.299999952316284
1.0,2.0,2.550000000745058,8.382347904534443,18.899999998509884
1.75,2.5,6.5500000063329935,8.646976812114548,17.699999809265137
2.5,3.0,10.974999958649278,8.385943832077894,9.0
2.75,3.0,12.474999940022826,7.495000052731484,3.100000001490116
2.75,2.75,12.174999952316284,8.247290713373076,11.200000286102295
1.25,2.0,2.3500000089406967,5.805882392414644,0.0
0.0,1.0,0.0,5.918478278443217,0.8999999985098839
0.5,1.0,0.44999999925494194,7.956571493865479,8.599999904632568
2.0,3.0,5.049999952316284,10.074242532704815,0.699999988079071
0.0,0.0,0.699999988079071,7.956571493865479,1.600000023841858
1.0,1.0,1.600000023841858,7.495000052731484,0.0
0.5,1.0,0.800000011920929,8.382347904534443,0.0
0.3333333333333333,1.0,0.5333333412806193,7.950000060491619,2.0
0.5,1.25,0.9500000029802322,7.836363696203563,3.399999976158142
1.3333333333333333,2.3333333333333335,2.23333332935969,8.099739198678213,4.400000095367432
1.0,1.0,4.400000095367432,7.950000060491619,2.5
3.25,4.75,8.77499994635582,8.35246237195167,0.0
0.0,1.0,0.0,7.896432001196163,4.5
0.5,1.5,2.25,7.495000052731484,2.3000000715255737
0.6666666666666666,1.3333333333333333,2.2666666905085244,8.382347904534443,1.8999999985098839
0.75,1.25,2.1750000175088644,8.592307772888587,7.0
1.5,2.0,3.9250000175088644,8.583584976013539,0.0
1.25,1.75,2.8000000175088644,8.907142923679203,2.3000000715255737
1.25,2.5,2.8000000175088644,7.399137997710756,1.2000000029802322
1.5,2.0,4.150000065565109,9.24375009776226,2.3000000715255737
0.5,1.5,1.0500000063329935,7.495000052731484,9.5
3.0,7.0,9.5,9.654271411049606,14.400000095367432
3.0,6.5,11.950000047683716,8.336585438324184,1.800000011920929
2.3333333333333335,4.666666666666667,8.566666702429453,8.35246237195167,11.300000190734863
3.0,5.75,9.250000074505806,8.385943832077894,0.0
2.25,4.5,6.875000074505806,8.247290713373076,0.0
1.5,3.25,3.275000050663948,8.907142923679203,7.700000047683716
2.25,4.75,4.750000059604645,8.495695131141776,5.699999928474426
1.75,3.5,3.3499999940395355,8.186250063324612,3.3000000715255737
2.25,4.75,4.175000011920929,8.368878119311681,0.0
2.25,5.25,4.175000011920929,8.099739198678213,4.299999952316284
1.75,4.25,3.324999988079071,8.495695131141776,1.699999988079071
1.25,4.5,2.3250000029802322,9.654271411049606,10.900000095367432
4.0,6.0,16.52500021457672,8.753846210871751,3.600000023841858
1.0,3.0,3.600000023841858,8.141363729581688,5.0
0.5,1.5,4.300000011920929,9.0888060718886,3.3000000715255737
0.6666666666666666,2.6666666666666665,3.9666666984558105,7.2138462238586865,3.300000049173832
1.0,2.5,3.800000036135316,8.365606151295431,11.400000095367432
1.25,2.5,5.750000054016709,8.141363729581688,13.100000023841858
2.75,4.25,7.775000059977174,9.096176546286134,19.59999990463257
3.75,4.5,11.850000018253922,9.121212199951211,14.100000143051147
3.75,4.75,14.550000041723251,8.842748177301793,8.80000014603138
4.5,6.0,13.900000054389238,8.078518601589733,2.300000011920929
3.25,4.5,11.200000051409006,9.930434874272432,4.200000286102295
2.0,3.25,7.350000146776438,8.880428655658449,3.499999977648258
2.0,3.5,4.7000001054257154,7.5801527451809125,9.700000047683716
1.75,3.25,4.9250000808387995,8.124264786841676,17.200000286102295
2.25,4.0,8.650000149384141,8.842748177301793,-0.10000000149011612
0.5,1.0,3.400000050663948,8.382347904534443,2.5
1.0,1.0,2.5,8.495695131141776,0.0
0.5,1.0,1.25,7.495000052731484,1.699999988079071
0.6666666666666666,1.0,1.399999996026357,8.336585438324184,3.600000023841858
1.0,1.25,1.9500000029802322,7.950000060491619,0.0
0.75,1.75,1.3250000029802322,8.312857199815058,10.600000023841858
1.25,2.5,3.4250000417232513,6.420192348914077,2.100000023841858
1.0,1.0,2.100000023841858,6.869306962826465,8.699999988079071
1.5,1.5,5.4000000059604645,6.955045939175361,7.200000002980232
1.3333333333333333,1.3333333333333333,6.000000004967053,5.890425571735869,3.700000047683716
0.75,1.5,1.5500000417232513,6.292592631859912,7.200000002980232
1.0,1.0,7.200000002980232,6.836173954865207,0.0
0.5,1.0,3.600000001490116,6.030208383609231,8.899999976158142
1.25,1.5,3.799999989569187,9.0888060718886,11.900000214576721
2.0,2.0,11.900000214576721,9.86727280581765,12.699999809265137
1.5,1.5,12.300000011920929,8.365606151295431,8.100000143051147
2.0,2.3333333333333335,10.900000055631002,11.430000103123131,2.3000000417232513
1.75,2.0,8.750000052154064,10.05863256733387,0.20000000298023224
1.0,1.0,6.375000039115548,6.836173954865207,0.0
0.0,1.0,0.0,4.883495181292584,1.5
0.5,1.0,0.75,6.256521787980328,1.699999988079071
0.6666666666666666,1.0,1.0666666626930237,5.245794430166204,6.1000001430511475
1.0,1.25,1.975000023841858,9.002244972224746,7.0
4.0,6.0,7.0,8.425570846352404,0.0
2.0,3.5,3.5,7.710396104077302,0.0
1.3333333333333333,2.6666666666666665,2.3333333333333335,9.517013664125587,2.200000047683716
1.25,2.5,2.300000011920929,9.24375009776226,4.600000023841858
0.25,1.25,0.675000011920929,7.2138462238586865,3.399999976158142
2.0,2.0,3.399999976158142,8.867175639016939,7.800000190734863
2.5,2.5,5.600000083446503,7.698648742022547,0.5
1.6666666666666667,1.6666666666666667,3.900000055631002,8.306569438346111,2.8000000715255737
1.5,1.5,3.6250000596046448,9.323750090203248,6.400000095367432
1.25,1.25,4.375000089406967,7.5801527451809125,1.399999976158142
0.5,0.5,2.775000035762787,8.93458655487774,2.200000047683716
0.75,0.75,3.200000047683716,10.05863256733387,5.499999955296516
1.25,1.5,3.8750000186264515,9.86727280581765,0.4000000059604645
1.0,1.25,2.3749999962747097,7.698648742022547,19.0
2.0,2.5,6.775000002235174,8.564615471259906,2.700000047683716
1.75,2.25,6.900000002235174,9.86727280581765,3.6999999582767487
2.0,2.75,6.425000041723251,9.654271411049606,-0.30000001192092896
0.0,0.0,-0.30000001192092896,5.183739868242566,1.2000000029802322
1.0,1.0,1.2000000029802322,6.256521787980328,1.600000023841858
1.0,1.5,1.400000013411045,6.6417582889834605,4.900000095367432
1.3333333333333333,2.0,2.5666667073965073,7.41473689596904,0.0
1.0,1.75,1.9250000305473804,6.836173954865207,9.800000071525574
1.25,2.0,4.075000047683716,5.183739868242566,10.700000286102295
2.0,3.0,3.399999976158142,8.907142923679203,2.0
1.0,1.0,2.0,7.956571493865479,1.9000000357627869
1.0,1.5,1.9500000178813934,6.741782227475749,3.799999952316284
1.0,1.6666666666666667,2.5666666626930237,8.368878119311681,5.0
1.25,1.75,3.1749999970197678,7.710396104077302,3.6000001430511475
1.25,1.75,3.5750000327825546,8.336585438324184,3.399999976158142
1.5,1.75,3.9500000178813934,8.592307772888587,7.200000286102295
1.75,2.5,4.800000101327896,7.399137997710756,3.5
1.75,3.5,4.425000101327896,8.186250063324612,0.0
1.0,1.5,2.9500000327825546,9.738281355123036,0.9000000357627869
0.0,0.0,0.9000000357627869,9.86727280581765,1.8999999910593033
0.5,0.5,1.400000013411045,9.0888060718886,24.800000429153442
1.0,1.0,9.200000151991844,9.323750090203248,9.900000035762787
1.0,1.5,9.37500012293458,9.096176546286134,1.600000023841858
1.0,1.5,9.550000119954348,8.141363729581688,22.700000762939453
2.5,3.25,14.750000312924385,8.564615471259906,2.6000001430511475
2.0,2.75,9.200000241398811,8.43593758001225,3.900000035762787
2.0,2.25,7.700000241398811,9.556428665135588,5.500000044703484
3.0,3.25,8.675000246614218,10.05863256733387,7.600000202655792
1.5,1.75,4.9000001065433025,9.323750090203248,2.40000007301569
1.75,2.5,4.850000089034438,9.096176546286134,20.300000190734863
0.0,0.0,0.15000000037252903,6.912631642034179,2.900000035762787
2.0,4.0,2.900000035762787,6.482142890337855,0.0
1.0,2.5,1.4500000178813934,5.918478278443217,6.6000001430511475
1.6666666666666667,2.6666666666666665,3.1666667262713113,6.292592631859912,1.300000011920929
1.5,2.5,2.700000047683716,5.183739868242566,2.399999976158142
1.25,1.75,2.5750000327825546,6.179439307930314,1.2000000029802322
1.5,1.75,2.8750000335276127,6.420192348914077,2.900000035762787
1.25,1.5,1.9500000067055225,5.918478278443217,1.800000011920929
1.25,1.25,2.0750000067055225,5.624369783686991,1.4000000059604645
2.0,2.5,3.6500000208616257,7.950000060491619,3.4000000953674316
1.0,3.0,3.4000000953674316,9.551889487743926,2.900000035762787
1.5,3.5,3.1500000655651093,8.186250063324612,4.200000047683716
1.6666666666666667,3.3333333333333335,3.5000000596046448,8.425570846352404,9.599999904632568
2.25,4.0,5.025000020861626,7.956571493865479,12.099999904632568
2.25,3.5,7.19999997317791,8.583584976013539,0.0
1.5,1.5,2.5499999932944775,8.592307772888587,16.0
4.0,5.0,16.0,9.551889487743926,11.300000190734863
5.0,8.0,13.650000095367432,9.517013664125587,22.699999809265137
5.333333333333333,8.333333333333334,16.666666666666668,9.007479057467284,16.5
5.0,8.25,16.625,8.911377847658263,26.800000190734863
5.25,8.25,19.325000047683716,8.315071166832865,11.800000190734863
5.25,7.25,19.450000047683716,7.836363696203563,17.600000381469727
4.25,6.25,18.175000190734863,8.583584976013539,22.300000190734863
4.75,5.75,19.62500023841858,8.312857199815058,5.6000001430511475
4.25,6.5,14.32500022649765,9.002244972224746,7.1000001430511475
3.75,6.75,13.150000214576721,9.654271411049606,2.3000000715255737
3.5,6.5,9.325000137090683,9.007479057467284,11.0
3.25,7.0,6.500000089406967,7.956571493865479,8.300000190734863
3.5,7.0,7.175000101327896,8.911377847658263,11.200000286102295
4.0,8.0,8.200000137090683,8.174134687556384,12.099999904632568
4.25,8.25,10.650000095367432,9.24375009776226,30.90000021457672
4.5,8.5,15.625000149011612,9.002244972224746,10.800000190734863
3.75,6.5,11.50000011920929,5.962727320261977,12.200000286102295
6.0,8.0,12.200000286102295,6.256521787980328,13.299999952316284
5.0,7.0,12.75000011920929,6.516981165715546,3.5
4.0,5.666666666666667,9.666666746139526,6.420192348914077,16.59999990463257
4.5,6.75,11.400000035762787,6.29980772962937,5.0
3.75,5.75,9.599999964237213,6.292592631859912,24.699999809265137
5.0,7.0,12.449999928474426,5.918478278443217,8.900000095367432
5.75,8.0,13.799999952316284,5.890425571735869,2.800000011920929
4.75,6.5,10.349999979138374,6.955045939175361,10.900000095367432
5.25,7.0,11.825000002980232,6.869306962826465,4.200000047683716
3.75,5.25,6.700000062584877,5.624369783686991,7.299999952316284
3.5,4.5,6.30000002682209,6.482142890337855,9.099999904632568
4.0,4.5,7.875,7.246846901202524,10.700000286102295
4.0,4.5,7.825000047683716,6.292592631859912,6.0
4.0,4.5,8.275000035762787,6.869306962826465,21.199999809265137
4.5,5.25,11.75,5.624369783686991,2.600000023841858
3.25,4.75,7.075000077486038,6.741782227475749,3.200000047683716
1.0,1.0,3.200000047683716,8.592307772888587,0.0
0.5,1.0,1.600000023841858,7.399137997710756,0.9000000357627869
0.3333333333333333,0.6666666666666666,1.3666666944821675,8.583584976013539,1.9000000357627869
0.25,0.25,0.5000000074505806,8.078518601589733,13.700000047683716
2.0,3.0,13.700000047683716,10.074242532704815,13.400000289082527
1.5,2.0,13.550000168383121,7.5801527451809125,3.099999964237213
1.6666666666666667,2.0,10.066666767001152,8.124264786841676,4.5999999940395355
1.75,2.0,8.700000073760748,9.930434874272432,11.800000190734863
1.25,1.25,8.225000109523535,7.305555630216582,17.800000369548798
1.25,1.25,9.325000129640102,10.074242532704815,25.300000369548798
1.25,1.25,14.875000230967999,9.524060265182104,14.0
0.75,1.0,17.225000232458115,8.753846210871751,10.300000011920929
1.0,1.25,16.85000018775463,8.365606151295431,7.499999940395355
